targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
1053,340,413,-171,254,681,-386,169,337,448
468,925,-171,413,810,86,170,-426,112,448
762,216,122,-295,512,829,-128,317,292,320
817,438,177,-73,475,600,-165,88,337,192
713,334,73,-177,563,695,-77,183,292,192
566,689,-73,177,708,334,68,-178,112,192
699,536,59,24,594,489,-46,-23,22,64
580,487,-59,-24,707,551,67,39,202,64
517,216,-122,-295,775,773,135,261,247,320
615,571,-24,59,674,434,34,-78,112,64
811,98,171,-413,457,846,-183,334,292,448
517,807,-122,295,778,232,138,-280,112,320
226,683,-413,171,995,330,355,-182,157,448
935,389,295,-122,392,665,-248,153,337,320
1053,683,413,171,328,304,-312,-208,22,448
811,925,171,413,500,120,-140,-392,67,448
664,452,24,-59,578,590,-62,78,292,64
935,634,295,122,424,367,-216,-145,22,320
344,389,-295,-122,972,684,332,172,202,320
664,452,24,-59,605,585,-35,73,292,64
762,807,122,295,509,222,-131,-290,67,320
566,334,-73,-177,752,723,112,211,247,192
713,334,73,-177,551,676,-89,164,292,192
762,216,122,-295,494,758,-146,246,292,320
811,925,171,413,504,129,-136,-383,67,448
462,438,-177,-73,840,618,200,106,202,192
226,683,-413,171,1027,321,387,-191,157,448
344,634,-295,122,918,384,278,-128,157,320
935,634,295,122,389,399,-251,-113,22,320
468,98,-171,-413,837,813,197,301,247,448
811,98,171,-413,422,819,-218,307,292,448
468,925,-171,413,825,151,185,-361,112,448
462,585,-177,73,816,416,176,-96,157,192
699,487,59,-24,573,549,-67,37,337,64
226,340,-413,-171,972,718,332,206,202,448
580,487,-59,-24,722,556,82,44,202,64
615,452,-24,-59,688,582,48,70,247,64
566,689,-73,177,708,321,68,-191,112,192
664,571,24,59,608,441,-32,-71,67,64
713,689,73,177,583,370,-57,-142,67,192
344,389,-295,-122,930,678,290,166,202,320
817,438,177,-73,488,589,-152,77,337,192
1053,340,413,-171,341,656,-299,144,337,448
615,571,-24,59,677,444,37,-68,112,64
580,536,-59,24,706,466,66,-46,157,64
1053,683,413,171,312,315,-328,-197,22,448
517,807,-122,295,772,258,132,-254,112,320
817,585,177,73,462,451,-178,-61,22,192
935,389,295,-122,426,608,-214,96,337,320
699,536,59,24,568,475,-72,-37,22,64
517,216,-122,-295,818,847,178,335,247,320
699,536,59,24,570,473,-70,-39,22,64
468,98,-171,-413,823,863,183,351,247,448
615,452,-24,-59,685,583,45,71,247,64
935,389,295,-122,391,607,-249,95,337,320
462,438,-177,-73,842,643,202,131,202,192
580,536,-59,24,701,474,61,-38,157,64
664,452,24,-59,603,603,-37,91,292,64
699,487,59,-24,578,541,-62,29,337,64
811,98,171,-413,440,846,-200,334,292,448
817,438,177,-73,472,603,-168,91,337,192
615,571,-24,59,674,436,34,-76,112,64
580,487,-59,-24,719,555,79,43,202,64
344,634,-295,122,929,372,289,-140,157,320
566,689,-73,177,713,322,73,-190,112,192
935,634,295,122,412,382,-228,-130,22,320
762,216,122,-295,507,767,-133,255,292,320
817,585,177,73,490,411,-150,-101,22,192
1053,340,413,-171,326,668,-314,156,337,448
226,340,-413,-171,1097,770,457,258,202,448
517,807,-122,295,764,233,124,-279,112,320
762,807,122,295,557,246,-83,-266,67,320
226,683,-413,171,1043,332,403,-180,157,448
664,571,24,59,611,439,-29,-73,67,64
344,389,-295,-122,924,686,284,174,202,320
517,216,-122,-295,816,814,176,302,247,320
468,925,-171,413,836,98,196,-414,112,448
566,334,-73,-177,740,701,100,189,247,192
1053,683,413,171,331,290,-309,-222,22,448
713,689,73,177,540,269,-100,-243,67,192
811,925,171,413,459,118,-181,-394,67,448
462,585,-177,73,830,432,190,-80,157,192
713,334,73,-177,537,659,-103,147,292,192
