targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
344,389,-295,-122,910,635,270,123,202,320
344,634,-295,122,943,386,303,-126,157,320
1053,683,413,171,233,320,-407,-192,22,448
664,452,24,-59,610,589,-30,77,292,64
468,925,-171,413,820,112,180,-400,112,448
762,807,122,295,520,228,-120,-284,67,320
811,925,171,413,478,76,-162,-436,67,448
935,389,295,-122,352,671,-288,159,337,320
566,334,-73,-177,708,747,68,235,247,192
817,585,177,73,461,443,-179,-69,22,192
517,216,-122,-295,751,797,111,285,247,320
580,487,-59,-24,706,542,66,30,202,64
713,334,73,-177,558,674,-82,162,292,192
517,807,-122,295,769,237,129,-275,112,320
566,689,-73,177,723,339,83,-173,112,192
699,536,59,24,582,484,-58,-28,22,64
935,634,295,122,364,387,-276,-125,22,320
462,585,-177,73,799,433,159,-79,157,192
817,585,177,73,460,433,-180,-79,22,192
566,689,-73,177,715,328,75,-184,112,192
580,487,-59,-24,712,561,72,49,202,64
762,807,122,295,542,269,-98,-243,67,320
344,634,-295,122,937,378,297,-134,157,320
566,334,-73,-177,725,717,85,205,247,192
226,340,-413,-171,923,641,283,129,202,448
1053,340,413,-171,309,676,-331,164,337,448
811,925,171,413,438,159,-202,-353,67,448
1053,683,413,171,199,272,-441,-240,22,448
468,925,-171,413,838,95,198,-417,112,448
664,571,24,59,610,455,-30,-57,67,64
344,389,-295,-122,940,642,300,130,202,320
462,585,-177,73,810,424,170,-88,157,192
713,334,73,-177,558,679,-82,167,292,192
462,438,-177,-73,802,593,162,81,202,192
817,438,177,-73,466,596,-174,84,337,192
468,98,-171,-413,853,881,213,369,247,448
935,634,295,122,332,375,-308,-137,22,320
615,571,-24,59,673,453,33,-59,112,64
226,683,-413,171,973,348,333,-164,157,448
811,98,171,-413,464,880,-176,368,292,448
713,689,73,177,553,321,-87,-191,67,192
664,452,24,-59,612,576,-28,64,292,64
615,452,-24,-59,669,577,29,65,247,64
517,807,-122,295,753,225,113,-287,112,320
935,389,295,-122,357,650,-283,138,337,320
699,536,59,24,583,474,-57,-38,22,64
517,216,-122,-295,777,815,137,303,247,320
580,536,-59,24,712,479,72,-33,157,64
762,216,122,-295,500,775,-140,263,292,320
699,487,59,-24,587,555,-53,43,337,64
1053,683,413,171,284,328,-356,-184,22,448
699,536,59,24,591,485,-49,-27,22,64
226,340,-413,-171,944,668,304,156,202,448
713,334,73,-177,551,693,-89,181,292,192
762,807,122,295,541,221,-99,-291,67,320
615,452,-24,-59,668,573,28,61,247,64
713,689,73,177,558,305,-82,-207,67,192
935,634,295,122,342,357,-298,-155,22,320
811,925,171,413,454,65,-186,-447,67,448
580,536,-59,24,701,485,61,-27,157,64
566,689,-73,177,719,319,79,-193,112,192
344,634,-295,122,912,395,272,-117,157,320
664,571,24,59,600,454,-40,-58,67,64
935,389,295,-122,383,649,-257,137,337,320
468,98,-171,-413,771,824,131,312,247,448
462,438,-177,-73,817,590,177,78,202,192
817,438,177,-73,480,620,-160,108,337,192
226,683,-413,171,1050,310,410,-202,157,448
517,807,-122,295,769,228,129,-284,112,320
580,487,-59,-24,712,546,72,34,202,64
762,216,122,-295,537,756,-103,244,292,320
811,98,171,-413,503,859,-137,347,292,448
615,571,-24,59,672,456,32,-56,112,64
817,585,177,73,469,427,-171,-85,22,192
664,452,24,-59,613,594,-27,82,292,64
1053,340,413,-171,267,671,-373,159,337,448
344,389,-295,-122,895,637,255,125,202,320
566,334,-73,-177,706,710,66,198,247,192
462,585,-177,73,779,429,139,-83,157,192
699,487,59,-24,577,550,-63,38,337,64
517,216,-122,-295,791,798,151,286,247,320
468,925,-171,413,793,157,153,-355,112,448
