targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
566,689,-73,177,679,326,39,-186,112,192
615,452,-24,-59,609,574,-31,62,247,64
817,438,177,-73,396,558,-244,46,337,192
226,340,-413,-171,985,713,345,201,202,448
468,98,-171,-413,706,838,66,326,247,448
1053,683,413,171,248,303,-392,-209,22,448
935,389,295,-122,438,602,-202,90,337,320
699,487,59,-24,556,557,-84,45,337,64
817,585,177,73,382,398,-258,-114,22,192
811,98,171,-413,452,863,-188,351,292,448
713,689,73,177,536,349,-104,-163,67,192
811,925,171,413,453,234,-187,-278,67,448
713,689,73,177,536,375,-104,-137,67,192
462,585,-177,73,767,444,127,-68,157,192
817,585,177,73,385,475,-255,-37,22,192
344,634,-295,122,873,404,233,-108,157,320
226,683,-413,171,967,370,327,-142,157,448
935,634,295,122,276,340,-364,-172,22,320
226,340,-413,-171,1008,700,368,188,202,448
664,452,24,-59,571,585,-69,73,292,64
566,689,-73,177,613,328,-27,-184,112,192
935,389,295,-122,333,623,-307,111,337,320
615,452,-24,-59,606,574,-34,62,247,64
580,487,-59,-24,652,554,12,42,202,64
468,98,-171,-413,755,892,115,380,247,448
811,98,171,-413,470,867,-170,355,292,448
344,389,-295,-122,862,605,222,93,202,320
517,216,-122,-295,683,807,43,295,247,320
699,487,59,-24,521,547,-119,35,337,64
580,536,-59,24,757,459,117,-53,157,64
817,438,177,-73,449,595,-191,83,337,192
517,807,-122,295,653,233,13,-279,112,320
615,571,-24,59,697,405,57,-107,112,64
762,807,122,295,507,288,-133,-224,67,320
664,571,24,59,547,468,-93,-44,67,64
1053,683,413,171,219,320,-421,-192,22,448
811,925,171,413,418,195,-222,-317,67,448
1053,340,413,-171,245,716,-395,204,337,448
468,925,-171,413,712,107,72,-405,112,448
713,334,73,-177,544,670,-96,158,292,192
699,536,59,24,552,482,-88,-30,22,64
462,438,-177,-73,713,612,73,100,202,192
566,334,-73,-177,636,711,-4,199,247,192
762,216,122,-295,473,769,-167,257,292,320
615,571,-24,59,640,456,0,-56,112,64
517,216,-122,-295,702,847,62,335,247,320
811,925,171,413,486,156,-154,-356,67,448
935,634,295,122,360,386,-280,-126,22,320
664,452,24,-59,622,551,-18,39,292,64
