targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
580,536,-59,24,703,483,63,-29,157,64
462,585,-177,73,804,436,164,-76,157,192
713,689,73,177,575,328,-65,-184,67,192
817,438,177,-73,441,595,-199,83,337,192
1053,340,413,-171,270,695,-370,183,337,448
811,925,171,413,501,110,-139,-402,67,448
699,487,59,-24,583,537,-57,25,337,64
468,925,-171,413,836,131,196,-381,112,448
580,487,-59,-24,704,553,64,41,202,64
344,389,-295,-122,949,682,309,170,202,320
566,334,-73,-177,735,694,95,182,247,192
1053,683,413,171,286,329,-354,-183,22,448
713,334,73,-177,553,704,-87,192,292,192
615,571,-24,59,675,454,35,-58,112,64
226,683,-413,171,980,348,340,-164,157,448
566,689,-73,177,700,382,60,-130,112,192
664,571,24,59,614,459,-26,-53,67,64
762,807,122,295,549,289,-91,-223,67,320
699,536,59,24,583,473,-57,-39,22,64
462,438,-177,-73,825,621,185,109,202,192
468,98,-171,-413,878,901,238,389,247,448
817,438,177,-73,483,572,-157,60,337,192
811,925,171,413,476,127,-164,-385,67,448
580,536,-59,24,705,485,65,-27,157,64
713,689,73,177,581,350,-59,-162,67,192
817,585,177,73,496,440,-144,-72,22,192
226,340,-413,-171,1042,710,402,198,202,448
566,334,-73,-177,731,688,91,176,247,192
699,487,59,-24,585,537,-55,25,337,64
615,571,-24,59,673,460,33,-52,112,64
566,689,-73,177,713,342,73,-170,112,192
344,634,-295,122,927,400,287,-112,157,320
935,634,295,122,378,399,-262,-113,22,320
226,683,-413,171,1057,308,417,-204,157,448
344,389,-295,-122,940,671,300,159,202,320
762,807,122,295,522,264,-118,-248,67,320
462,585,-177,73,798,436,158,-76,157,192
762,216,122,-295,466,845,-174,333,292,320
1053,340,413,-171,234,689,-406,177,337,448
699,536,59,24,593,484,-47,-28,22,64
935,389,295,-122,343,609,-297,97,337,320
664,452,24,-59,604,580,-36,68,292,64
811,98,171,-413,459,935,-181,423,292,448
664,571,24,59,615,456,-25,-56,67,64
615,452,-24,-59,671,570,31,58,247,64
1053,683,413,171,256,330,-384,-182,22,448
713,334,73,-177,567,703,-73,191,292,192
580,487,-59,-24,708,547,68,35,202,64
517,807,-122,295,747,284,107,-228,112,320
517,216,-122,-295,757,842,117,330,247,320
468,925,-171,413,782,182,142,-330,112,448
462,438,-177,-73,829,612,189,100,202,192
699,536,59,24,588,483,-52,-29,22,64
517,807,-122,295,741,255,101,-257,112,320
566,334,-73,-177,742,723,102,211,247,192
566,689,-73,177,704,374,64,-138,112,192
817,585,177,73,494,448,-146,-64,22,192
664,452,24,-59,620,578,-20,66,292,64
226,340,-413,-171,1069,702,429,190,202,448
713,689,73,177,565,355,-75,-157,67,192
344,389,-295,-122,942,652,302,140,202,320
817,438,177,-73,476,579,-164,67,337,192
811,98,171,-413,452,916,-188,404,292,448
462,585,-177,73,810,424,170,-88,157,192
580,487,-59,-24,708,543,68,31,202,64
713,334,73,-177,571,667,-69,155,292,192
664,571,24,59,613,452,-27,-60,67,64
344,634,-295,122,881,420,241,-92,157,320
762,807,122,295,536,320,-104,-192,67,320
226,683,-413,171,1041,271,401,-241,157,448
762,216,122,-295,464,825,-176,313,292,320
1053,683,413,171,323,362,-317,-150,22,448
699,487,59,-24,640,512,0,0,337,64
615,571,-24,59,671,462,31,-50,112,64
615,452,-24,-59,672,564,32,52,247,64
517,216,-122,-295,784,816,144,304,247,320
811,925,171,413,481,179,-159,-333,67,448
935,634,295,122,397,401,-243,-111,22,320
1053,340,413,-171,310,644,-330,132,337,448
468,925,-171,413,834,141,194,-371,112,448
935,389,295,-122,367,634,-273,122,337,320
580,536,-59,24,693,485,53,-27,157,64
468,98,-171,-413,820,960,180,448,247,448
