targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
664,571,24,59,607,456,-33,-56,67,64
1053,683,413,171,261,354,-379,-158,22,448
811,925,171,413,421,109,-219,-403,67,448
615,571,-24,59,657,453,17,-59,112,64
566,689,-73,177,697,344,57,-168,112,192
226,683,-413,171,1036,353,396,-159,157,448
566,334,-73,-177,711,689,71,177,247,192
713,334,73,-177,554,715,-86,203,292,192
615,452,-24,-59,658,572,18,60,247,64
664,452,24,-59,610,570,-30,58,292,64
468,925,-171,413,809,116,169,-396,112,448
580,536,-59,24,691,489,51,-23,157,64
226,340,-413,-171,1133,687,493,175,202,448
1053,340,413,-171,239,624,-401,112,337,448
699,536,59,24,570,482,-70,-30,22,64
462,438,-177,-73,825,578,185,66,202,192
344,634,-295,122,929,366,289,-146,157,320
935,389,295,-122,349,644,-291,132,337,320
580,487,-59,-24,699,542,59,30,202,64
817,585,177,73,457,446,-183,-66,22,192
699,536,59,24,576,480,-64,-32,22,64
462,438,-177,-73,804,599,164,87,202,192
811,98,171,-413,434,927,-206,415,292,448
1053,340,413,-171,198,693,-442,181,337,448
580,536,-59,24,695,485,55,-27,157,64
566,334,-73,-177,708,701,68,189,247,192
935,389,295,-122,326,635,-314,123,337,320
468,98,-171,-413,812,900,172,388,247,448
344,634,-295,122,937,397,297,-115,157,320
1053,683,413,171,247,377,-393,-135,22,448
462,585,-177,73,801,439,161,-73,157,192
935,634,295,122,341,399,-299,-113,22,320
226,340,-413,-171,1022,723,382,211,202,448
615,571,-24,59,661,455,21,-57,112,64
344,389,-295,-122,950,676,310,164,202,320
762,807,122,295,513,219,-127,-293,67,320
517,807,-122,295,741,247,101,-265,112,320
566,689,-73,177,718,334,78,-178,112,192
699,487,59,-24,563,541,-77,29,337,64
811,925,171,413,466,88,-174,-424,67,448
517,216,-122,-295,770,810,130,298,247,320
226,683,-413,171,1056,380,416,-132,157,448
468,925,-171,413,826,148,186,-364,112,448
664,571,24,59,609,455,-31,-57,67,64
817,438,177,-73,445,594,-195,82,337,192
713,334,73,-177,577,720,-63,208,292,192
762,216,122,-295,524,833,-116,321,292,320
615,452,-24,-59,657,567,17,55,247,64
664,452,24,-59,607,569,-33,57,292,64
580,487,-59,-24,709,541,69,29,202,64
713,689,73,177,563,347,-77,-165,67,192
615,452,-24,-59,664,578,24,66,247,64
1053,340,413,-171,172,693,-468,181,337,448
699,536,59,24,572,482,-68,-30,22,64
935,634,295,122,353,397,-287,-115,22,320
462,585,-177,73,827,446,187,-66,157,192
817,438,177,-73,456,589,-184,77,337,192
344,389,-295,-122,957,692,317,180,202,320
1053,683,413,171,297,339,-343,-173,22,448
344,634,-295,122,928,406,288,-106,157,320
468,925,-171,413,789,88,149,-424,112,448
566,334,-73,-177,713,695,73,183,247,192
468,98,-171,-413,801,950,161,438,247,448
713,334,73,-177,556,707,-84,195,292,192
615,571,-24,59,656,455,16,-57,112,64
462,438,-177,-73,828,612,188,100,202,192
517,807,-122,295,746,247,106,-265,112,320
664,452,24,-59,612,583,-28,71,292,64
226,683,-413,171,1028,353,388,-159,157,448
811,98,171,-413,463,945,-177,433,292,448
699,487,59,-24,576,542,-64,30,337,64
664,571,24,59,607,446,-33,-66,67,64
226,340,-413,-171,1089,767,449,255,202,448
762,216,122,-295,522,832,-118,320,292,320
566,689,-73,177,705,327,65,-185,112,192
762,807,122,295,522,242,-118,-270,67,320
713,689,73,177,558,358,-82,-154,67,192
517,216,-122,-295,777,856,137,344,247,320
817,585,177,73,472,435,-168,-77,22,192
580,487,-59,-24,709,544,69,32,202,64
811,925,171,413,469,147,-171,-365,67,448
935,389,295,-122,362,648,-278,136,337,320
580,536,-59,24,702,480,62,-32,157,64
