targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
517,216,-122,-295,807,773,167,261,247,320
580,487,-59,-24,717,568,77,56,202,64
226,683,-413,171,1046,309,406,-203,157,448
462,585,-177,73,821,423,181,-89,157,192
935,634,295,122,416,397,-224,-115,22,320
517,807,-122,295,746,265,106,-247,112,320
935,389,295,-122,346,692,-294,180,337,320
344,389,-295,-122,970,681,330,169,202,320
566,334,-73,-177,790,730,150,218,247,192
762,216,122,-295,493,786,-147,274,292,320
1053,683,413,171,338,285,-302,-227,22,448
817,585,177,73,474,391,-166,-121,22,192
468,925,-171,413,819,198,179,-314,112,448
811,98,171,-413,548,846,-92,334,292,448
580,536,-59,24,712,441,72,-71,157,64
615,452,-24,-59,668,596,28,84,247,64
699,536,59,24,566,475,-74,-37,22,64
762,807,122,295,511,207,-129,-305,67,320
817,438,177,-73,468,613,-172,101,337,192
699,487,59,-24,568,544,-72,32,337,64
1053,340,413,-171,246,698,-394,186,337,448
566,689,-73,177,704,350,64,-162,112,192
935,389,295,-122,416,628,-224,116,337,320
344,389,-295,-122,990,687,350,175,202,320
468,925,-171,413,802,171,162,-341,112,448
699,487,59,-24,552,545,-88,33,337,64
580,536,-59,24,734,477,94,-35,157,64
566,334,-73,-177,763,705,123,193,247,192
935,634,295,122,441,402,-199,-110,22,320
713,689,73,177,536,307,-104,-205,67,192
762,807,122,295,569,304,-71,-208,67,320
580,487,-59,-24,697,559,57,47,202,64
762,216,122,-295,471,789,-169,277,292,320
817,585,177,73,466,391,-174,-121,22,192
811,98,171,-413,513,796,-127,284,292,448
817,438,177,-73,498,613,-142,101,337,192
344,634,-295,122,965,363,325,-149,157,320
517,216,-122,-295,888,824,248,312,247,320
462,438,-177,-73,865,628,225,116,202,192
1053,683,413,171,388,345,-252,-167,22,448
468,98,-171,-413,910,853,270,341,247,448
462,585,-177,73,640,512,0,0,157,192
811,925,171,413,485,144,-155,-368,67,448
615,452,-24,-59,692,611,52,99,247,64
517,807,-122,295,744,303,104,-209,112,320
699,536,59,24,570,469,-70,-43,22,64
226,683,-413,171,1015,296,375,-216,157,448
226,340,-413,-171,1024,763,384,251,202,448
713,334,73,-177,488,685,-152,173,292,192
