targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
762,807,122,295,618,345,-22,-167,67,320
699,536,59,24,704,494,64,-18,22,64
566,334,-73,-177,806,733,166,221,247,192
817,438,177,-73,601,605,-39,93,337,192
935,634,295,122,540,433,-100,-79,22,320
713,689,73,177,708,362,68,-150,67,192
664,571,24,59,822,458,182,-54,67,64
344,389,-295,-122,1073,657,433,145,202,320
462,585,-177,73,923,476,283,-36,157,192
615,452,-24,-59,887,596,247,84,247,64
699,487,59,-24,732,566,92,54,337,64
811,98,171,-413,697,836,57,324,292,448
226,340,-413,-171,1083,652,443,140,202,448
817,585,177,73,588,454,-52,-58,22,192
226,683,-413,171,1000,381,360,-131,157,448
468,925,-171,413,947,166,307,-346,112,448
1053,683,413,171,522,316,-118,-196,22,448
226,683,-413,171,1116,372,476,-140,157,448
566,334,-73,-177,931,694,291,182,247,192
935,634,295,122,517,395,-123,-117,22,320
615,452,-24,-59,903,586,263,74,247,64
580,487,-59,-24,950,572,310,60,202,64
468,925,-171,413,863,233,223,-279,112,448
935,389,295,-122,579,636,-61,124,337,320
664,571,24,59,732,454,92,-58,67,64
762,807,122,295,739,364,99,-148,67,320
468,98,-171,-413,864,748,224,236,247,448
344,389,-295,-122,1057,682,417,170,202,320
713,689,73,177,713,378,73,-134,67,192
817,438,177,-73,607,573,-33,61,337,192
1053,683,413,171,556,340,-84,-172,22,448
226,340,-413,-171,1077,678,437,166,202,448
344,634,-295,122,1033,396,393,-116,157,320
462,438,-177,-73,1051,646,411,134,202,192
817,585,177,73,626,452,-14,-60,22,192
699,487,59,-24,738,539,98,27,337,64
713,334,73,-177,713,667,73,155,292,192
664,452,24,-59,813,573,173,61,292,64
1053,340,413,-171,537,666,-103,154,337,448
566,689,-73,177,903,358,263,-154,112,192
811,925,171,413,652,269,12,-243,67,448
580,536,-59,24,972,486,332,-26,157,64
462,585,-177,73,1026,462,386,-50,157,192
517,807,-122,295,847,335,207,-177,112,320
762,216,122,-295,648,735,8,223,292,320
615,571,-24,59,871,433,231,-79,112,64
699,536,59,24,762,482,122,-30,22,64
517,216,-122,-295,961,763,321,251,247,320
811,98,171,-413,679,736,39,224,292,448
699,487,59,-24,712,558,72,46,337,64
935,389,295,-122,584,597,-56,85,337,320
811,925,171,413,718,296,78,-216,67,448
762,216,122,-295,674,686,34,174,292,320
468,925,-171,413,944,82,304,-430,112,448
344,634,-295,122,1020,404,380,-108,157,320
1053,683,413,171,480,410,-160,-102,22,448
817,585,177,73,631,483,-9,-29,22,192
664,571,24,59,722,460,82,-52,67,64
615,452,-24,-59,818,606,178,94,247,64
580,536,-59,24,922,473,282,-39,157,64
1053,340,413,-171,391,753,-249,241,337,448
517,216,-122,-295,862,728,222,216,247,320
517,807,-122,295,958,276,318,-236,112,320
817,438,177,-73,644,634,4,122,337,192
615,571,-24,59,912,426,272,-86,112,64
462,585,-177,73,1012,436,372,-76,157,192
699,536,59,24,684,488,44,-24,22,64
664,452,24,-59,717,558,77,46,292,64
462,438,-177,-73,922,611,282,99,202,192
226,340,-413,-171,1082,646,442,134,202,448
580,487,-59,-24,942,566,302,54,202,64
468,98,-171,-413,950,778,310,266,247,448
566,689,-73,177,909,354,269,-158,112,192
226,683,-413,171,1127,398,487,-114,157,448
344,389,-295,-122,976,660,336,148,202,320
762,807,122,295,631,329,-9,-183,67,320
566,334,-73,-177,892,703,252,191,247,192
713,334,73,-177,651,659,11,147,292,192
811,98,171,-413,644,798,4,286,292,448
713,689,73,177,657,349,17,-163,67,192
935,634,295,122,616,435,-24,-77,22,320
