targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
935,389,295,-122,386,598,-254,86,337,320
468,98,-171,-413,822,918,182,406,247,448
817,438,177,-73,452,569,-188,57,337,192
226,683,-413,171,1034,319,394,-193,157,448
462,438,-177,-73,836,591,196,79,202,192
817,585,177,73,481,440,-159,-72,22,192
664,452,24,-59,626,587,-14,75,292,64
762,216,122,-295,474,795,-166,283,292,320
699,536,59,24,536,486,-104,-26,22,64
713,689,73,177,562,382,-78,-130,67,192
664,571,24,59,597,423,-43,-89,67,64
1053,683,413,171,230,347,-410,-165,22,448
1053,340,413,-171,275,643,-365,131,337,448
344,634,-295,122,945,369,305,-143,157,320
699,487,59,-24,536,544,-104,32,337,64
517,216,-122,-295,755,809,115,297,247,320
935,634,295,122,383,382,-257,-130,22,320
811,925,171,413,477,190,-163,-322,67,448
468,925,-171,413,812,137,172,-375,112,448
817,585,177,73,470,457,-170,-55,22,192
580,536,-59,24,754,450,114,-62,157,64
699,487,59,-24,575,534,-65,22,337,64
462,585,-177,73,832,421,192,-91,157,192
615,452,-24,-59,666,581,26,69,247,64
517,807,-122,295,732,226,92,-286,112,320
1053,683,413,171,268,358,-372,-154,22,448
935,634,295,122,367,416,-273,-96,22,320
344,634,-295,122,951,368,311,-144,157,320
713,689,73,177,556,322,-84,-190,67,192
462,438,-177,-73,842,613,202,101,202,192
1053,340,413,-171,331,649,-309,137,337,448
468,925,-171,413,854,131,214,-381,112,448
699,536,59,24,559,489,-81,-23,22,64
762,807,122,295,487,245,-153,-267,67,320
226,683,-413,171,1075,302,435,-210,157,448
817,438,177,-73,505,585,-135,73,337,192
713,334,73,-177,568,698,-72,186,292,192
566,334,-73,-177,705,728,65,216,247,192
517,216,-122,-295,779,819,139,307,247,320
811,98,171,-413,467,872,-173,360,292,448
664,571,24,59,587,425,-53,-87,67,64
468,98,-171,-413,849,909,209,397,247,448
935,389,295,-122,348,614,-292,102,337,320
664,452,24,-59,623,569,-17,57,292,64
226,340,-413,-171,1045,722,405,210,202,448
344,389,-295,-122,958,646,318,134,202,320
580,487,-59,-24,726,548,86,36,202,64
811,925,171,413,435,128,-205,-384,67,448
615,571,-24,59,705,415,65,-97,112,64
762,216,122,-295,510,809,-130,297,292,320
566,689,-73,177,670,323,30,-189,112,192
462,585,-177,73,944,369,304,-143,157,192
468,925,-171,413,731,117,91,-395,112,448
817,438,177,-73,479,570,-161,58,337,192
713,334,73,-177,586,680,-54,168,292,192
664,571,24,59,583,450,-57,-62,67,64
