targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
344,634,-295,122,895,404,255,-108,157,320
713,334,73,-177,521,812,-119,300,292,192
1053,683,413,171,345,334,-295,-178,22,448
580,536,-59,24,713,464,73,-48,157,64
664,571,24,59,628,456,-12,-56,67,64
817,438,177,-73,494,572,-146,60,337,192
817,585,177,73,554,460,-86,-52,22,192
226,683,-413,171,986,344,346,-168,157,448
566,334,-73,-177,725,664,85,152,247,192
811,98,171,-413,506,804,-134,292,292,448
699,536,59,24,607,498,-33,-14,22,64
462,438,-177,-73,757,573,117,61,202,192
468,98,-171,-413,795,769,155,257,247,448
615,452,-24,-59,674,577,34,65,247,64
713,689,73,177,559,336,-81,-176,67,192
468,925,-171,413,773,155,133,-357,112,448
935,634,295,122,409,380,-231,-132,22,320
699,487,59,-24,564,530,-76,18,337,64
935,634,295,122,348,397,-292,-115,22,320
817,438,177,-73,501,581,-139,69,337,192
615,571,-24,59,663,469,23,-43,112,64
344,389,-295,-122,920,601,280,89,202,320
762,807,122,295,542,272,-98,-240,67,320
699,536,59,24,583,525,-57,13,22,64
817,585,177,73,537,450,-103,-62,22,192
580,536,-59,24,677,474,37,-38,157,64
762,216,122,-295,486,800,-154,288,292,320
468,98,-171,-413,792,834,152,322,247,448
811,98,171,-413,422,889,-218,377,292,448
462,438,-177,-73,890,604,250,92,202,192
566,689,-73,177,776,368,136,-144,112,192
1053,340,413,-171,298,686,-342,174,337,448
226,683,-413,171,1006,365,366,-147,157,448
699,487,59,-24,573,562,-67,50,337,64
468,925,-171,413,799,172,159,-340,112,448
1053,683,413,171,326,351,-314,-161,22,448
615,452,-24,-59,646,495,6,-17,247,64
580,487,-59,-24,675,533,35,21,202,64
344,634,-295,122,908,350,268,-162,157,320
935,389,295,-122,460,631,-180,119,337,320
664,452,24,-59,618,542,-22,30,292,64
713,689,73,177,546,311,-94,-201,67,192
517,216,-122,-295,752,747,112,235,247,320
226,340,-413,-171,930,604,290,92,202,448
664,571,24,59,628,461,-12,-51,67,64
566,334,-73,-177,744,698,104,186,247,192
517,807,-122,295,779,262,139,-250,112,320
462,585,-177,73,813,449,173,-63,157,192
811,925,171,413,515,167,-125,-345,67,448
713,334,73,-177,528,724,-112,212,292,192
517,807,-122,295,784,243,144,-269,112,320
1053,683,413,171,358,368,-282,-144,22,448
462,585,-177,73,815,399,175,-113,157,192
935,389,295,-122,226,652,-414,140,337,320
226,340,-413,-171,933,657,293,145,202,448
699,487,59,-24,572,556,-68,44,337,64
566,334,-73,-177,735,658,95,146,247,192
517,216,-122,-295,755,733,115,221,247,320
468,98,-171,-413,709,798,69,286,247,448
935,634,295,122,373,364,-267,-148,22,320
1053,340,413,-171,263,681,-377,169,337,448
664,452,24,-59,601,531,-39,19,292,64
226,683,-413,171,988,318,348,-194,157,448
762,807,122,295,541,215,-99,-297,67,320
462,438,-177,-73,801,566,161,54,202,192
580,536,-59,24,671,463,31,-49,157,64
699,536,59,24,590,479,-50,-33,22,64
664,571,24,59,612,485,-28,-27,67,64
817,585,177,73,534,464,-106,-48,22,192
713,334,73,-177,560,677,-80,165,292,192
762,216,122,-295,616,702,-24,190,292,320
615,571,-24,59,683,470,43,-42,112,64
580,487,-59,-24,677,523,37,11,202,64
615,452,-24,-59,656,552,16,40,247,64
713,689,73,177,580,340,-60,-172,67,192
344,634,-295,122,834,404,194,-108,157,320
468,925,-171,413,849,104,209,-408,112,448
817,438,177,-73,487,584,-153,72,337,192
566,689,-73,177,742,342,102,-170,112,192
811,98,171,-413,512,871,-128,359,292,448
344,389,-295,-122,956,589,316,77,202,320
811,925,171,413,539,162,-101,-350,67,448
