targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
713,334,73,-177,552,685,-88,173,292,192
817,585,177,73,465,438,-175,-74,22,192
344,634,-295,122,912,389,272,-123,157,320
699,536,59,24,582,483,-58,-29,22,64
615,571,-24,59,668,458,28,-54,112,64
226,340,-413,-171,1096,675,456,163,202,448
462,585,-177,73,776,436,136,-76,157,192
517,216,-122,-295,808,812,168,300,247,320
811,925,171,413,465,81,-175,-431,67,448
664,571,24,59,608,458,-32,-54,67,64
1053,340,413,-171,260,673,-380,161,337,448
344,389,-295,-122,960,653,320,141,202,320
713,334,73,-177,562,684,-78,172,292,192
226,683,-413,171,1014,306,374,-206,157,448
935,389,295,-122,362,628,-278,116,337,320
664,452,24,-59,616,578,-24,66,292,64
580,536,-59,24,711,476,71,-36,157,64
811,98,171,-413,467,910,-173,398,292,448
468,98,-171,-413,872,871,232,359,247,448
517,807,-122,295,759,216,119,-296,112,320
817,585,177,73,466,436,-174,-76,22,192
762,216,122,-295,483,817,-157,305,292,320
566,689,-73,177,719,368,79,-144,112,192
817,438,177,-73,462,584,-178,72,337,192
468,925,-171,413,811,167,171,-345,112,448
713,689,73,177,571,370,-69,-142,67,192
566,334,-73,-177,730,676,90,164,247,192
1053,683,413,171,336,347,-304,-165,22,448
935,634,295,122,406,372,-234,-140,22,320
762,807,122,295,509,208,-131,-304,67,320
699,487,59,-24,579,537,-61,25,337,64
580,487,-59,-24,701,539,61,27,202,64
462,438,-177,-73,812,587,172,75,202,192
615,452,-24,-59,673,569,33,57,247,64
