targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
664,452,24,-59,612,587,-28,75,292,64
811,98,171,-413,459,840,-181,328,292,448
935,634,295,122,409,380,-231,-132,22,320
226,683,-413,171,984,334,344,-178,157,448
566,689,-73,177,702,290,62,-222,112,192
580,487,-59,-24,739,557,99,45,202,64
468,98,-171,-413,807,799,167,287,247,448
1053,683,413,171,318,364,-322,-148,22,448
517,216,-122,-295,735,765,95,253,247,320
462,585,-177,73,788,439,148,-73,157,192
817,585,177,73,478,439,-162,-73,22,192
762,807,122,295,523,263,-117,-249,67,320
468,925,-171,413,776,210,136,-302,112,448
1053,340,413,-171,360,715,-280,203,337,448
699,536,59,24,573,471,-67,-41,22,64
344,389,-295,-122,919,699,279,187,202,320
817,438,177,-73,450,605,-190,93,337,192
811,925,171,413,499,259,-141,-253,67,448
1053,340,413,-171,378,638,-262,126,337,448
935,389,295,-122,380,639,-260,127,337,320
462,585,-177,73,838,403,198,-109,157,192
1053,683,413,171,308,311,-332,-201,22,448
468,98,-171,-413,810,909,170,397,247,448
817,585,177,73,487,426,-153,-86,22,192
566,689,-73,177,713,367,73,-145,112,192
226,683,-413,171,972,330,332,-182,157,448
699,487,59,-24,778,445,138,-67,337,64
344,389,-295,-122,904,671,264,159,202,320
811,98,171,-413,501,813,-139,301,292,448
713,334,73,-177,565,695,-75,183,292,192
462,438,-177,-73,845,639,205,127,202,192
615,452,-24,-59,674,570,34,58,247,64
664,571,24,59,616,456,-24,-56,67,64
517,216,-122,-295,737,720,97,208,247,320
566,334,-73,-177,714,678,74,166,247,192
811,925,171,413,496,214,-144,-298,67,448
713,689,73,177,542,289,-98,-223,67,192
580,536,-59,24,723,490,83,-22,157,64
517,807,-122,295,757,240,117,-272,112,320
580,487,-59,-24,723,556,83,44,202,64
344,634,-295,122,836,408,196,-104,157,320
817,438,177,-73,450,599,-190,87,337,192
468,925,-171,413,773,193,133,-319,112,448
699,536,59,24,583,489,-57,-23,22,64
935,634,295,122,348,384,-292,-128,22,320
615,571,-24,59,673,450,33,-62,112,64
762,807,122,295,534,257,-106,-255,67,320
762,216,122,-295,514,726,-126,214,292,320
226,340,-413,-171,959,705,319,193,202,448
664,452,24,-59,612,586,-28,74,292,64
935,389,295,-122,356,619,-284,107,337,320
713,334,73,-177,561,719,-79,207,292,192
580,536,-59,24,711,463,71,-49,157,64
566,689,-73,177,733,309,93,-203,112,192
344,389,-295,-122,881,661,241,149,202,320
699,487,59,-24,569,534,-71,22,337,64
713,689,73,177,546,364,-94,-148,67,192
517,216,-122,-295,720,710,80,198,247,320
517,807,-122,295,710,298,70,-214,112,320
664,571,24,59,618,457,-22,-55,67,64
226,340,-413,-171,1037,716,397,204,202,448
462,438,-177,-73,854,634,214,122,202,192
762,807,122,295,509,243,-131,-269,67,320
1053,340,413,-171,342,629,-298,117,337,448
580,487,-59,-24,730,556,90,44,202,64
468,925,-171,413,778,151,138,-361,112,448
566,334,-73,-177,729,704,89,192,247,192
664,452,24,-59,619,590,-21,78,292,64
226,683,-413,171,950,335,310,-177,157,448
699,536,59,24,565,479,-75,-33,22,64
1053,683,413,171,288,338,-352,-174,22,448
817,585,177,73,465,417,-175,-95,22,192
615,571,-24,59,675,448,35,-64,112,64
817,438,177,-73,509,580,-131,68,337,192
468,98,-171,-413,736,826,96,314,247,448
762,216,122,-295,496,792,-144,280,292,320
462,585,-177,73,813,438,173,-74,157,192
935,634,295,122,415,385,-225,-127,22,320
811,925,171,413,491,181,-149,-331,67,448
615,452,-24,-59,670,585,30,73,247,64
344,634,-295,122,868,384,228,-128,157,320
811,98,171,-413,495,797,-145,285,292,448
