targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
935,389,295,-122,365,629,-275,117,337,320
226,340,-413,-171,1023,661,383,149,202,448
699,487,59,-24,556,528,-84,16,337,64
811,925,171,413,507,169,-133,-343,67,448
580,487,-59,-24,738,554,98,42,202,64
615,571,-24,59,670,464,30,-48,112,64
762,807,122,295,559,277,-81,-235,67,320
566,689,-73,177,804,338,164,-174,112,192
713,334,73,-177,514,722,-126,210,292,192
1053,340,413,-171,276,609,-364,97,337,448
517,807,-122,295,792,238,152,-274,112,320
226,683,-413,171,964,327,324,-185,157,448
344,389,-295,-122,941,694,301,182,202,320
1053,683,413,171,354,403,-286,-109,22,448
462,585,-177,73,814,422,174,-90,157,192
817,585,177,73,475,421,-165,-91,22,192
566,334,-73,-177,716,700,76,188,247,192
817,438,177,-73,440,564,-200,52,337,192
1053,683,413,171,360,377,-280,-135,22,448
468,925,-171,413,833,216,193,-296,112,448
517,216,-122,-295,781,831,141,319,247,320
226,340,-413,-171,932,627,292,115,202,448
344,389,-295,-122,923,668,283,156,202,320
580,536,-59,24,711,464,71,-48,157,64
713,334,73,-177,549,670,-91,158,292,192
713,689,73,177,535,359,-105,-153,67,192
517,807,-122,295,797,245,157,-267,112,320
462,438,-177,-73,795,597,155,85,202,192
817,438,177,-73,477,556,-163,44,337,192
615,571,-24,59,660,465,20,-47,112,64
566,689,-73,177,711,369,71,-143,112,192
1053,340,413,-171,341,654,-299,142,337,448
699,487,59,-24,583,532,-57,20,337,64
935,389,295,-122,446,576,-194,64,337,320
699,536,59,24,576,467,-64,-45,22,64
462,585,-177,73,825,412,185,-100,157,192
935,634,295,122,439,399,-201,-113,22,320
566,334,-73,-177,747,683,107,171,247,192
580,487,-59,-24,706,521,66,9,202,64
811,98,171,-413,447,841,-193,329,292,448
762,216,122,-295,497,797,-143,285,292,320
664,571,24,59,597,460,-43,-52,67,64
468,98,-171,-413,832,874,192,362,247,448
762,807,122,295,556,308,-84,-204,67,320
615,452,-24,-59,682,599,42,87,247,64
226,683,-413,171,953,303,313,-209,157,448
664,452,24,-59,583,580,-57,68,292,64
811,925,171,413,483,267,-157,-245,67,448
817,585,177,73,510,450,-130,-62,22,192
344,634,-295,122,888,385,248,-127,157,320
699,536,59,24,590,496,-50,-16,22,64
468,98,-171,-413,798,779,158,267,247,448
468,925,-171,413,786,236,146,-276,112,448
