targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
468,98,-171,-413,804,922,164,410,247,448
1053,683,413,171,272,272,-368,-240,22,448
517,216,-122,-295,764,825,124,313,247,320
615,571,-24,59,661,445,21,-67,112,64
811,98,171,-413,441,903,-199,391,292,448
580,487,-59,-24,707,534,67,22,202,64
935,634,295,122,343,344,-297,-168,22,320
226,683,-413,171,983,331,343,-181,157,448
462,585,-177,73,783,426,143,-86,157,192
226,340,-413,-171,1050,685,410,173,202,448
462,438,-177,-73,793,577,153,65,202,192
1053,340,413,-171,224,664,-416,152,337,448
344,389,-295,-122,898,624,258,112,202,320
344,634,-295,122,893,353,253,-159,157,320
664,571,24,59,614,445,-26,-67,67,64
468,925,-171,413,763,139,123,-373,112,448
762,807,122,295,524,265,-116,-247,67,320
699,536,59,24,578,494,-62,-18,22,64
580,536,-59,24,686,484,46,-28,157,64
935,389,295,-122,332,626,-308,114,337,320
468,925,-171,413,763,124,123,-388,112,448
713,689,73,177,574,366,-66,-146,67,192
699,487,59,-24,571,535,-69,23,337,64
615,571,-24,59,655,453,15,-59,112,64
226,683,-413,171,969,352,329,-160,157,448
664,571,24,59,615,457,-25,-55,67,64
226,340,-413,-171,1005,696,365,184,202,448
462,585,-177,73,784,435,144,-77,157,192
664,452,24,-59,613,573,-27,61,292,64
811,925,171,413,477,159,-163,-353,67,448
344,634,-295,122,910,356,270,-156,157,320
811,98,171,-413,464,897,-176,385,292,448
580,487,-59,-24,708,530,68,18,202,64
468,98,-171,-413,812,907,172,395,247,448
615,452,-24,-59,662,570,22,58,247,64
699,536,59,24,580,469,-60,-43,22,64
713,334,73,-177,555,692,-85,180,292,192
566,334,-73,-177,722,687,82,175,247,192
344,389,-295,-122,901,594,261,82,202,320
762,807,122,295,518,251,-122,-261,67,320
817,438,177,-73,453,576,-187,64,337,192
517,216,-122,-295,762,811,122,299,247,320
935,634,295,122,361,371,-279,-141,22,320
462,438,-177,-73,826,587,186,75,202,192
1053,340,413,-171,224,657,-416,145,337,448
517,807,-122,295,726,244,86,-268,112,320
1053,683,413,171,271,337,-369,-175,22,448
762,216,122,-295,467,790,-173,278,292,320
817,585,177,73,483,438,-157,-74,22,192
566,689,-73,177,692,353,52,-159,112,192
811,98,171,-413,426,918,-214,406,292,448
344,389,-295,-122,939,625,299,113,202,320
615,571,-24,59,659,448,19,-64,112,64
664,452,24,-59,611,572,-29,60,292,64
226,683,-413,171,994,322,354,-190,157,448
1053,340,413,-171,212,664,-428,152,337,448
1053,683,413,171,272,320,-368,-192,22,448
817,585,177,73,469,437,-171,-75,22,192
699,487,59,-24,567,535,-73,23,337,64
713,689,73,177,569,348,-71,-164,67,192
566,334,-73,-177,703,701,63,189,247,192
811,925,171,413,457,127,-183,-385,67,448
226,340,-413,-171,1034,689,394,177,202,448
935,634,295,122,338,366,-302,-146,22,320
817,438,177,-73,445,567,-195,55,337,192
344,634,-295,122,889,376,249,-136,157,320
664,571,24,59,612,451,-28,-61,67,64
566,689,-73,177,678,355,38,-157,112,192
935,389,295,-122,305,633,-335,121,337,320
580,487,-59,-24,704,548,64,36,202,64
762,216,122,-295,495,810,-145,298,292,320
615,452,-24,-59,660,572,20,60,247,64
462,438,-177,-73,830,569,190,57,202,192
762,807,122,295,503,249,-137,-263,67,320
517,216,-122,-295,758,816,118,304,247,320
517,807,-122,295,721,251,81,-261,112,320
580,536,-59,24,691,476,51,-36,157,64
699,536,59,24,576,491,-64,-21,22,64
468,925,-171,413,757,140,117,-372,112,448
713,334,73,-177,551,676,-89,164,292,192
462,585,-177,73,793,413,153,-99,157,192
468,98,-171,-413,790,924,150,412,247,448
